User_id;Active_days;Songs_per_day;Music_genres_per_day;Numer_devices;Proportion_working_time;Searches_per_day;Proportion_popular_songs;NORTHAMERICA;EU;ASIA;Premium_upgrade
3913;192;27;2;1;0;6;0.034799535;0;0;0;0
3914;103;26;2;2;0;4;0.031878648;0;0;0;0
3915;14;18;2;2;0;10;0.041241463;0;0;0;0
3916;103;60;5;2;0;0;0.011147453;0;0;0;0
3917;23;39;3;1;0.300747983;20;0.011034252;0;0;0;0
3918;155;9;2;2;0;6;0.073603456;0;0;0;0
3919;222;81;4;1;0;0;0.007359753;0;0;0;0
3920;133;28;2;1;0;0;0.010295575;0;0;0;0
3921;11;32;2;2;0;13;0.019646045;0;0;0;0
3922;7;64;4;2;0;0;0.004336157;0;0;0;0
3923;225;54;4;3;0;8;0.006956738;0;0;0;0
3924;141;77;6;2;0;13;0.004475587;0;0;0;0
3925;179;76;5;1;0.786319607;0;0.00147829;0;0;0;0
3926;121;39;3;3;0.219990388;19;0.006373799;0;0;0;1
3927;147;34;3;3;0.121795972;0;0.001375879;0;0;0;0
3928;21;28;2;1;0;0;0.005606042;0;0;0;0
3929;208;45;4;2;0;14;0.009182159;0;0;0;0
3930;56;17;3;2;0;18;0.05096952;0;0;0;0
3931;50;96;7;1;0.716954607;1;0.006200845;0;0;0;0
3932;148;18;2;1;0;0;0.020333035;0;0;0;0
3933;160;31;2;1;0.845256936;16;0.024520436;0;0;0;1
3934;27;25;3;2;0;7;0.007880515;0;0;0;0
3935;72;82;5;1;0;12;0.005181176;0;0;0;0
3936;103;79;5;3;0;0;0.002935728;0;0;0;0
3937;3;30;3;3;0.356109237;15;0.013042709;0;0;0;0
3938;191;55;4;1;0;18;0.00026599;0;0;0;0
3939;216;30;2;3;0;15;0.029200408;0;0;0;0
3940;235;46;2;3;0;8;0.008122682;0;0;0;0
3941;162;41;4;3;0;11;0.01245119;0;0;0;0
3942;231;30;2;3;0;2;0.024178905;0;0;0;0
3943;186;40;3;7;0;20;0.009208613;0;0;0;1
3944;52;80;5;1;0;16;0.005537775;0;0;0;0
3945;166;15;1;3;0;11;0.014333983;0;0;0;0
3946;97;37;2;2;0.359520722;7;0.020126504;0;0;0;0
3947;88;30;3;2;0;6;0.028232238;0;0;0;0
3948;69;84;4;1;0.643259746;0;0.001367503;0;0;0;0
3949;184;21;3;3;0;16;0.025711563;0;0;0;0
3950;128;26;2;2;0;4;0.001919823;0;0;0;0
3951;203;27;3;6;0;6;0.028289594;0;0;0;0
3952;13;42;4;1;0.317374751;5;0.011558279;0;0;0;0
3953;58;22;3;3;0.130772584;10;0.036724884;0;0;0;0
3954;185;27;3;3;0;2;0.026171643;0;0;0;0
3955;23;17;2;1;0;6;0.017928531;0;0;0;0
3956;43;32;2;2;0;18;0.003751527;0;0;0;0
3957;49;73;4;2;0;0;0.00365919;0;0;0;0
3958;174;30;2;1;0;20;0.000100504;0;0;0;0
3959;184;43;3;1;0;11;0.017240938;0;0;0;0
3960;118;4;0;2;0;0;0.214263779;0;0;0;0
3961;120;95;7;1;0.804923449;5;0.00974408;0;0;0;0
3962;194;51;3;2;0;4;0.018151448;0;0;0;0
3963;50;41;4;1;0.273873628;12;0.008738683;0;0;0;0
3964;91;22;1;2;0;3;0.03351107;0;0;0;0
3965;133;20;2;2;0;14;0.039191305;0;0;0;0
3966;217;18;3;3;0;0;0.037046722;0;0;0;0
3967;185;41;3;1;0.194275226;1;0.024216038;0;0;0;0
3968;181;33;3;2;0.553679141;13;0.018077172;0;0;0;1
3969;23;64;4;1;0.436684817;18;0.011272697;0;0;0;0
3970;85;31;4;1;0;0;0.026680014;0;0;0;0
3971;8;37;2;2;0;12;0.004726162;0;0;0;0
3972;229;22;3;3;0.342101194;20;0.010356004;0;0;0;1
3973;27;25;3;2;0;0;0.02239001;0;0;0;0
3974;186;59;4;5;0.276020034;13;0.008912483;0;0;0;1
3975;161;62;3;2;0.221748051;8;0.012279999;0;0;0;0
3976;66;46;2;3;0;7;0.007040357;0;0;0;0
3977;118;36;4;3;0;15;0.005484871;0;0;0;0
3978;207;20;1;1;0;12;0.043706923;0;0;0;0
3979;214;28;3;5;0;18;0.034306887;0;0;0;0
3980;92;30;3;2;0;14;0.001189278;0;0;0;0
3981;156;52;4;3;0;20;0.013440524;0;0;0;1
3982;172;61;5;6;0.328270766;0;0.004476294;0;0;0;0
3983;164;15;1;3;0;0;0.018436553;0;0;0;0
3984;207;32;3;3;0.279496696;8;0.019687268;0;0;0;0
3985;8;22;2;3;0;4;0.031854533;0;0;0;0
3986;3;20;3;3;0;0;0.022314542;0;0;0;0
3987;73;40;2;1;0.293950862;20;0.017091408;0;0;0;0
3988;95;66;4;1;0.503605679;11;0.008252928;0;0;0;0
3989;235;75;4;2;0;11;0.005138944;0;0;0;0
3990;178;65;4;1;0.76160071;0;0.013580604;0;0;0;0
3991;228;51;4;2;0;3;0.015074117;0;0;0;0
3992;73;66;5;3;0;10;0.011053205;0;0;0;0
3993;111;15;1;1;0;20;0.037484033;0;0;0;0
3994;179;23;3;3;0;0;0.025490435;0;0;0;0
3995;117;74;4;4;0.062560671;5;0.000328912;0;0;0;0
3996;204;63;3;3;0;3;0.007349064;0;0;0;0
3997;68;8;2;3;0;16;0.059193448;0;0;0;0
3998;174;29;2;3;0.356988844;3;0.033099853;0;0;0;0
3999;153;31;3;2;0;18;0.002221994;0;0;0;0
4000;18;25;2;1;0;3;0.028443156;0;0;0;0
4001;44;78;4;3;0;12;0.001900898;0;0;0;0
4002;54;21;1;3;0;0;0.030108033;0;0;0;0
4003;22;38;2;2;0;9;0.015827943;0;0;0;0
4004;89;37;3;1;0.611891244;0;0.023162126;0;0;0;0
4005;226;31;2;2;0;14;0.032141753;0;0;0;0
4006;205;20;1;3;0;6;0.012211485;0;0;0;0
4007;153;37;4;2;0;14;0.012078524;0;0;0;0
4008;183;71;5;2;0;9;0.002510557;0;0;0;0
4009;174;63;4;3;0.649513514;8;0.010353127;0;0;0;1
4010;39;27;1;2;0;12;0.008734956;0;0;0;0
4011;102;24;3;4;0;3;0.025897233;0;0;0;0
4012;98;34;3;2;0;0;0.009670106;0;0;0;0
4013;238;97;5;3;0.717707351;12;0.00719367;0;0;0;1
4014;0;14;1;3;0;12;0.038037317;0;0;0;0
4015;239;89;5;2;0;1;0.011141156;0;0;0;0
4016;69;38;3;2;0.896482281;0;0.022209277;0;0;0;0
4017;83;39;4;2;0.803532556;15;0.017214214;0;0;0;1
4018;65;55;4;1;0;2;0.003437244;0;0;0;0
4019;179;69;4;3;0.787255333;13;0.013975429;0;0;0;1
4020;106;29;3;1;0;0;0.032441523;0;0;0;0
4021;2;24;2;1;0;0;0.039376098;0;0;0;0
4022;188;38;3;3;0.708648016;13;0.013555236;0;0;0;1
4023;132;35;3;3;0;0;0.019085391;0;0;0;0
4024;206;14;2;2;0;1;0.058074177;0;0;0;0
4025;226;31;2;3;0;20;0.016659578;0;0;0;0
4026;232;52;4;1;0.738308823;0;0.017254248;0;0;0;0
4027;33;33;2;1;0;9;0.016999364;0;0;0;0
4028;156;27;1;3;0.282646989;10;0.015196167;0;0;0;0
4029;55;20;2;1;0;12;0.014705423;0;0;0;0
4030;18;14;1;3;0;11;0.014445377;0;0;0;0
4031;126;53;5;6;0;0;0.002091211;0;0;0;0
4032;163;96;5;3;0;0;0.0055803;0;0;0;0
4033;80;46;3;3;0.114951419;0;0.00079588;0;0;0;0
4034;204;34;3;4;0;13;0.019825655;0;0;0;0
4035;230;27;3;1;0;16;0.032150879;0;0;0;0
4036;112;35;3;3;0.911420087;8;0.026528664;0;0;0;1
4037;1;68;5;2;0.465191209;4;0.014470344;0;0;0;0
4038;205;22;1;2;0;0;0.031880432;0;0;0;0
4039;62;80;6;1;0;15;0.00332191;0;0;0;0
4040;163;41;3;1;0.956260066;0;0.002302116;0;0;0;0
4041;199;88;5;3;0;4;0.00630368;0;0;0;0
4042;170;39;4;4;0;9;0.023367318;0;0;0;0
4043;125;57;3;4;0;4;0.010487865;0;0;0;0
4044;168;34;3;2;0;0;0.024991809;0;0;0;0
4045;196;40;3;5;0;10;0.020357978;0;0;0;0
4046;36;41;3;3;0.850104504;9;0.018522729;0;0;0;0
4047;159;35;2;2;0;10;0.010652345;0;0;0;0
4048;78;94;5;3;0;1;0.009512686;0;0;0;0
4049;132;49;4;3;0.859994808;0;0.017783802;0;0;0;0
4050;25;40;4;1;0;20;0.01917076;0;0;0;0
4051;44;20;2;3;0;9;0.036320144;0;0;0;0
4052;23;29;3;2;0;0;0.00598593;0;0;0;0
4053;80;14;1;3;0;0;0.024080178;0;0;0;0
4054;116;19;2;3;0.000624361;15;0.035747341;0;0;0;0
4055;56;33;3;1;0.237443874;12;0.009490919;0;0;0;0
4056;59;33;2;3;0;13;0.016416118;0;0;0;0
4057;107;23;2;3;0;20;0.010557548;0;0;0;0
4058;45;21;2;1;0;4;0.002783696;0;0;0;0
4059;156;27;3;2;0;11;0.01927203;0;0;0;0
4060;103;46;4;1;0.96835711;17;0.011878207;0;0;0;1
4061;170;23;2;2;0;14;0.001195817;0;0;0;0
4062;33;29;2;3;0.375290856;9;0.006274328;0;0;0;0
4063;162;80;5;1;0;10;0.004623371;0;0;0;0
4064;125;78;4;1;0;5;0.000271457;0;0;0;0
4065;93;36;3;1;0;4;0.005935205;0;0;0;0
4066;57;34;3;3;0;0;0.015353558;0;0;0;0
4067;202;63;3;3;0.28015103;0;0.007149963;0;0;0;0
4068;221;14;1;2;0.213230563;2;0.070926118;0;0;0;0
4069;146;81;5;4;0;13;0.007062182;0;0;0;0
4070;91;11;2;2;0;0;0.001515156;0;0;0;0
4071;147;40;4;3;0;6;0.022066508;0;0;0;0
4072;58;26;3;2;0.423958324;6;0.009862152;0;0;0;0
4073;58;24;3;2;0;19;0.0019309;0;0;0;0
4074;42;20;1;2;0;0;0.003308766;0;0;0;0
4075;76;26;3;1;0;10;0.010342957;0;0;0;0
4076;185;61;5;1;0;4;0.005687388;0;0;0;0
4077;65;20;2;1;0;0;0.030292779;0;0;0;0
4078;156;25;2;3;0;10;0.027261322;0;0;0;0
4079;24;54;4;1;0;16;0.01816537;0;0;0;0
4080;52;31;3;3;0;18;0.024227528;0;0;0;0
4081;211;23;3;3;0;6;0.032858458;0;0;0;0
4082;18;20;2;3;0;12;0.033450216;0;0;0;0
4083;18;40;2;3;0.489254659;8;0.020141356;0;0;0;0
4084;87;43;2;2;0.639113981;15;0.022904762;0;0;0;1
4085;236;41;4;3;0.491373513;12;0.015206268;0;0;0;0
4086;28;38;2;1;0;6;0.009607199;0;0;0;0
4087;50;32;3;2;0;16;0.002088942;0;0;0;0
4088;17;32;3;2;0;4;0.023707969;0;0;0;0
4089;11;28;3;3;0.020894004;0;0.027224891;0;0;0;0
4090;38;35;2;3;0.575468774;0;0.010062714;0;0;0;0
4091;86;49;4;3;0.681981495;16;0.020011953;0;0;0;1
4092;205;11;2;4;0;8;0.011954362;0;0;0;0
4093;220;22;3;3;0;11;0.025376644;0;0;0;0
4094;138;29;3;5;0;4;0.018739678;0;0;0;0
4095;123;25;2;3;0;0;0.02881866;0;0;0;0
4096;112;26;3;3;0;12;0.025412016;0;0;0;0
4097;129;43;2;1;0.174443686;0;0.004235965;0;0;0;0
4098;35;36;3;1;0.197791495;11;0.01155434;0;0;0;0
4099;62;44;3;1;0;20;0.012979039;0;0;0;0
4100;228;32;3;2;0;20;0.005242939;0;0;0;0
4101;221;27;3;2;0;10;0.019569139;0;0;0;0
4102;70;47;3;1;0;19;0.009556313;0;0;0;0
4103;171;40;4;2;0.858455793;0;0.007074429;0;0;0;0
4104;67;76;5;3;0;10;0.010973761;0;0;0;0
4105;117;20;2;2;0;18;0.001488012;0;0;0;0
4106;225;79;6;3;0;18;0.012426858;0;0;0;0
4107;35;44;2;3;0.927306868;7;0.022618437;0;0;0;0
4108;39;29;3;3;0;12;0.031411424;0;0;0;0
4109;26;28;3;3;0;12;0.007167591;0;0;0;0
4110;82;39;3;2;0;0;0.016203407;0;0;0;0
4111;210;21;2;6;0.207761042;16;0.037864442;0;0;0;1
4112;8;32;3;3;0.993273773;7;0.029122752;0;0;0;0
4113;191;27;3;3;0;11;0.035840928;0;0;0;0
4114;103;22;2;3;0;11;0.040020329;0;0;0;0
4115;181;78;6;3;0.457692619;16;0.008569901;0;0;0;1
4116;168;25;3;3;0;5;0.014273187;0;0;0;0
4117;174;41;3;5;0;10;0.006251764;0;0;0;0
4118;4;24;3;1;0;14;0.034270004;0;0;0;0
4119;130;31;2;3;0.446544581;1;0.027425183;0;0;0;0
4120;148;63;4;1;0;6;0.015609784;0;0;0;0
4121;91;35;3;1;0;1;0.024160346;0;0;0;0
4122;198;27;2;1;0;1;0.011732506;0;0;0;0
4123;24;79;4;1;0;9;0.003685302;0;0;0;0
4124;85;32;2;2;0.851278036;10;0.000265991;0;0;0;1
4125;68;21;3;2;0;8;0.014124843;0;0;0;0
4126;178;27;2;6;0.395319216;5;0.01058867;0;0;0;0
4127;64;25;1;2;0;5;0.014441751;0;0;0;0
4128;44;27;3;3;0;7;0.011479841;0;0;0;0
4129;155;14;2;3;0;0;0.057601026;0;0;0;0
4130;230;45;3;3;0;3;0.009684934;0;0;0;0
4131;59;8;1;3;0;4;0.05541065;0;0;0;0
4132;177;3;0;2;0;10;0.135815853;0;0;0;0
4133;40;58;4;1;0;16;0.014274016;0;0;0;0
4134;202;75;4;2;0;14;0.009100744;0;0;0;0
4135;134;60;4;2;0;0;0.008427198;0;0;0;0
4136;116;28;2;2;0;17;0.002304763;0;0;0;0
4137;120;28;3;1;0;11;0.014520589;0;0;0;0
4138;164;19;3;2;0;8;0.022389215;0;0;0;0
4139;162;84;5;1;0;8;0.006134439;0;0;0;0
4140;84;23;2;3;0;14;0.004631271;0;0;0;0
4141;109;77;5;2;0;5;0.00533524;0;0;0;0
4142;113;22;2;2;0;11;0.038501626;0;0;0;0
4143;142;27;2;3;0;5;0.026200228;0;0;0;0
4144;183;60;5;2;0;7;0.011258302;0;0;0;0
4145;108;29;3;4;0;9;0.031383531;0;0;0;0
4146;34;56;4;2;0;7;0.004976439;0;0;0;0
4147;223;14;2;2;0;11;0.05624935;0;0;0;0
4148;239;30;2;3;0;6;0.021529701;0;0;0;0
4149;210;29;2;1;0.075181011;8;0.027968185;0;0;0;0
4150;57;48;4;3;0;0;0.004673304;0;0;0;0
4151;144;33;3;2;0;18;0.017720609;0;0;0;0
4152;18;26;3;3;0;7;0.036560872;0;0;0;0
4153;201;25;1;2;0;20;0.008909814;0;0;0;0
4154;57;44;2;1;0.158815104;16;0.011228356;0;0;0;0
4155;4;53;3;2;0;2;0.00563713;0;0;0;0
4156;232;50;3;1;0;2;0.013715557;0;0;0;0
4157;82;37;3;1;0;0;0.010885324;0;0;0;0
4158;157;57;4;2;0;17;0.002413672;0;0;0;0
4159;147;13;1;3;0;0;0.024484403;0;0;0;0
4160;239;39;4;1;0;9;0.011900761;0;0;0;0
4161;26;43;3;1;0.341254249;0;0.008116076;0;0;0;0
4162;239;39;2;2;0;14;0.002146752;0;0;0;0
4163;64;34;2;2;0;6;0.019536587;0;0;0;0
4164;49;45;4;2;0.357472451;1;0.016218733;0;0;0;0
4165;34;66;5;1;0;20;0.0093303;0;0;0;0
4166;167;46;3;1;0.982111197;2;0.011107546;0;0;0;1
4167;237;49;4;3;0.933940617;14;0.01701991;0;0;0;1
4168;189;74;4;2;0;16;0.009367544;0;0;0;0
4169;192;29;3;3;0;19;0.006693491;0;0;0;1
4170;115;42;3;1;0;2;0.015092423;0;0;0;0
4171;114;34;3;3;0;6;0.013822744;0;0;0;0
4172;80;29;2;1;0;0;0.014076651;0;0;0;0
4173;129;27;3;1;0;11;0.004996836;0;0;0;0
4174;222;56;3;1;0;0;0.008080764;0;0;0;0
4175;143;36;2;3;0;0;0.021024957;0;0;0;0
4176;108;51;4;2;0;12;0.006571648;0;0;0;0
4177;179;17;1;4;0;15;0.022105195;0;0;0;0
4178;158;24;2;3;0;11;0.029726087;0;0;0;0
4179;67;32;2;1;0;0;0.014724578;0;0;0;0
4180;174;46;3;3;0.103329913;1;0.006706992;0;0;0;0
4181;180;37;3;2;0;0;0.023596666;0;0;0;0
4182;20;91;5;2;0;9;0.001835687;0;0;0;0
4183;90;43;4;3;0.726029329;2;0.019795305;0;0;0;0
4184;119;40;3;1;0;16;0.016019847;0;0;0;0
4185;108;29;3;2;0.237486954;13;0.016587928;0;0;0;0
4186;53;22;2;3;0;14;0.01829857;0;0;0;0
4187;3;34;3;1;0;7;0.023736475;0;0;0;0
4188;25;18;2;1;0;11;0.005542597;0;0;0;0
4189;39;44;4;2;0.433881166;0;0.015383343;0;0;0;0
4190;217;45;4;1;0.958018571;12;0.007635908;0;0;0;1
4191;7;45;3;1;0.7887918;1;0.005106576;0;0;0;0
4192;234;11;1;2;0;5;0.087054238;0;0;0;0
4193;225;38;3;2;0;16;0.015128979;0;0;0;0
4194;128;55;4;1;0;10;0.009491542;0;0;0;0
4195;230;75;5;1;0;1;0.001208134;0;0;0;0
4196;18;32;2;2;0.104670818;20;0.017602706;0;0;0;0
4197;112;57;3;5;0.465499895;16;0.014376843;0;0;0;1
4198;228;64;4;3;0;7;0.011218514;0;0;0;0
4199;63;83;4;1;0.513798603;8;0.004824594;0;0;0;0
4200;164;84;4;1;0;18;0.009628793;0;0;0;0
4201;196;33;3;2;0;20;0.025051498;0;0;0;0
4202;67;46;2;3;0;3;0.006949212;0;0;0;0
4203;19;40;3;1;0;0;0.001083755;0;0;0;0
4204;50;23;2;3;0;14;0.023332523;0;0;0;0
4205;50;72;4;2;0;9;0.011815816;0;0;0;0
4206;48;53;4;2;0;0;0.007967937;0;0;0;0
4207;219;32;2;3;0;10;0.00041759;0;0;0;0
4208;197;12;1;3;0;14;0.022545517;0;0;0;0
4209;210;76;5;1;0;14;0.002878915;0;0;0;0
4210;207;74;4;4;0;20;0.013309638;0;0;0;1
4211;154;20;3;2;0;4;0.025920033;0;0;0;0
4212;196;23;3;3;0.426022776;7;0.034901309;0;0;0;0
4213;109;68;4;7;0.922115301;13;0.004372838;0;0;0;1
4214;135;55;3;3;0;3;0.003451963;0;0;0;0
4215;61;60;4;2;0.638135573;5;0.009754;0;0;0;0
4216;93;85;5;3;0;18;0.00898543;0;0;0;0
4217;79;67;4;3;0.584178201;0;0.003093097;0;0;0;0
4218;31;34;2;1;0;11;0.013391922;0;0;0;0
4219;51;20;3;1;0;0;0.030383543;0;0;0;0
4220;193;18;3;3;0;13;0.032718314;0;0;0;0
4221;59;43;3;1;0;4;0.015610406;0;0;0;0
4222;56;40;3;1;0.192604692;12;0.000615801;0;0;0;0
4223;231;77;5;3;0;15;0.001858139;0;0;0;0
4224;13;40;4;3;0.986968224;0;0.022807612;0;0;0;0
4225;30;75;5;2;0.588233874;13;0.013245595;0;0;0;0
4226;146;33;3;1;0.075791641;10;0.006012375;0;0;0;0
4227;68;43;3;3;0.40784715;20;0.013618522;0;0;0;1
4228;155;27;3;5;0;0;0.022507311;0;0;0;0
4229;218;46;4;1;0;12;0.006476387;0;0;0;0
4230;98;25;3;1;0;20;0.034501477;0;0;0;0
4231;85;24;2;1;0;17;0.013488845;0;0;0;0
4232;188;81;5;1;0.582614914;4;0.005890152;0;0;0;0
4233;104;44;4;2;0;1;0.001684431;0;0;0;0
4234;97;60;4;3;0.591986302;14;0.002344452;0;0;0;1
4235;109;26;2;2;0;7;0.003267151;0;0;0;0
4236;142;28;3;2;0;1;0.005539995;0;0;0;0
4237;231;28;2;3;0;2;0.035018625;0;0;0;0
4238;92;18;1;3;0;12;0.04664084;0;0;0;0
4239;198;37;2;2;0.571964699;17;0.014767371;0;0;0;1
4240;125;43;3;2;0.997946171;10;0.017173799;0;0;0;1
4241;223;38;3;3;0.533947567;2;0.008884808;0;0;0;0
4242;1;32;3;1;0;19;0.000155079;0;0;0;0
4243;45;24;2;3;0.142432662;12;0.040800053;0;0;0;0
4244;83;37;3;1;0;19;0.004350639;0;0;0;0
4245;233;24;2;3;0;15;0.015264789;0;0;0;0
4246;109;13;2;3;0;3;0.041339963;0;0;0;0
4247;170;42;2;3;0;11;0.010077746;0;0;0;0
4248;163;22;3;1;0.149633275;9;0.001441049;0;0;0;0
4249;148;20;2;3;0;5;0.042763727;0;0;0;0
4250;39;58;4;3;0;7;0.005286146;0;0;0;0
4251;216;48;3;2;0.693784537;10;0.012080711;0;0;0;1
4252;7;27;2;2;0;8;0.016625906;0;0;0;0
4253;77;30;3;1;0;4;0.018131891;0;0;0;0
4254;112;18;2;3;0;0;0.016740836;0;0;0;0
4255;236;64;5;3;0.879922368;15;0.008073169;0;0;0;1
4256;72;24;3;2;0;0;0.022056313;0;0;0;0
4257;120;52;3;2;0;2;0.014141657;0;0;0;0
4258;154;51;4;3;0;1;0.000169678;0;0;0;0
4259;210;23;1;4;0;3;0.007311679;0;0;0;0
4260;214;38;2;2;0.768382282;14;0.000394087;0;0;0;1
4261;56;38;2;2;0;5;0.01716091;0;0;0;0
4262;174;55;4;3;0.165610429;13;0.000732707;0;0;0;0
4263;218;26;3;4;0;17;0.016554831;0;0;0;0
4264;18;42;2;1;0;0;0.015101211;0;0;0;0
4265;221;46;3;5;0;7;0.0128216;0;0;0;0
4266;11;27;2;2;0;20;0.030586212;0;0;0;0
4267;210;37;3;2;0;14;0.015560678;0;0;0;0
4268;48;19;1;3;0.308031021;2;0.016767388;0;0;0;0
4269;210;60;4;2;0;13;0.001613903;0;0;0;0
4270;139;46;4;3;0;11;0.019647018;0;0;0;0
4271;33;67;5;2;0.477616177;20;0.009753884;0;0;0;0
4272;69;71;4;3;0.348571457;19;0.005473865;0;0;0;1
4273;129;21;1;2;0;0;0.010138004;0;0;0;0
4274;21;33;2;2;0.359837389;7;0.002564383;0;0;0;0
4275;230;17;2;3;0;1;0.006189539;0;0;0;0
4276;82;36;4;3;0;17;0.01407093;0;0;0;0
4277;212;47;3;2;0.749687852;0;0.018569036;0;0;0;0
4278;142;31;3;5;0;0;0.021739603;0;0;0;0
4279;233;30;3;3;0;0;0.020943897;0;0;0;0
4280;71;64;5;3;0.637428054;5;0.004557318;0;0;0;0
4281;168;39;2;3;0;11;0.021065479;0;0;0;0
4282;182;30;2;2;0;2;0.021999222;0;0;0;0
4283;234;54;4;3;0;6;0.000407468;0;0;0;0
4284;227;21;1;3;0;0;0.03747382;0;0;0;0
4285;44;29;3;2;0;20;0.030539592;0;0;0;0
4286;11;46;4;3;0.179889546;0;0.019702277;0;0;0;0
4287;0;91;6;2;0;0;0.005692241;0;0;0;0
4288;72;30;3;1;0;14;0.021836033;0;0;0;0
4289;57;37;2;2;0;20;0.01239965;0;0;0;0
4290;240;29;2;1;0;3;0.017832732;0;0;0;0
4291;44;22;3;2;0;0;0.027340739;0;0;0;0
4292;189;87;6;3;0;13;4,46E+00;0;0;0;0
4293;156;7;2;2;0;3;0.124696363;0;0;0;0
4294;102;30;2;1;0;6;0.002535702;0;0;0;0
4295;95;27;3;3;0.087576071;12;0.005557179;0;0;0;0
4296;227;32;3;5;0;0;0.02258464;0;0;0;0
4297;82;71;5;3;0.187543813;6;0.007106536;0;0;0;0
4298;118;60;4;2;0;8;0.016465344;0;0;0;0
4299;127;39;3;2;0.5871575;17;0.010523544;0;0;0;1
4300;165;61;5;3;0;9;0.004049455;0;0;0;0
4301;91;9;1;3;0;17;0.043850334;0;0;0;0
4302;127;25;1;3;0;2;0.02909561;0;0;0;0
4303;222;60;4;1;0;17;0.01577791;0;0;0;0
4304;176;32;2;2;0;9;0.01624388;0;0;0;0
4305;203;63;5;1;0;0;0.000391957;0;0;0;0
4306;213;43;4;2;0.959378523;12;0.00129213;0;0;0;1
4307;151;32;2;3;0;2;0.002722917;0;0;0;0
4308;17;47;4;1;0;9;0.01752841;0;0;0;0
4309;144;35;3;1;0;20;0.018241821;0;0;0;0
4310;165;28;3;3;0;0;0.022201967;0;0;0;0
4311;129;25;2;3;0.076741293;17;0.026565894;0;0;0;0
4312;46;47;3;1;0;3;0.01377337;0;0;0;0
4313;47;36;3;1;0;6;0.023206758;0;0;0;0
4314;56;30;2;2;0;2;0.011476615;0;0;0;0
4315;62;35;2;1;0;9;0.011278662;0;0;0;0
4316;62;24;2;3;0;13;0.03971412;0;0;0;0
4317;60;31;2;1;0;0;0.027407165;0;0;0;0
4318;29;15;2;3;0;4;0.003591629;0;0;0;0
4319;66;41;3;1;0;0;0.007169169;0;0;0;0
4320;126;31;3;3;0;4;0.027691552;0;0;0;0
4321;64;55;4;2;0;18;0.014459618;0;0;0;0
4322;104;44;2;1;0.882366197;6;0.021550358;0;0;0;0
4323;130;15;1;2;0;6;0.04511314;0;0;0;0
4324;74;20;3;3;0;3;0.04504443;0;0;0;0
4325;157;11;1;4;0;0;0.005359023;0;0;0;0
4326;0;42;4;1;0;8;0.018556854;0;0;0;0
4327;46;14;1;2;0;5;0.029815671;0;0;0;0
4328;126;47;2;7;0.663384311;11;0.020964549;0;0;0;1
4329;81;79;5;3;0;2;0.009216654;0;0;0;0
4330;191;15;2;2;0;0;0.057219244;0;0;0;0
4331;237;36;3;1;0.857145792;12;0.024532409;0;0;0;1
4332;97;23;1;1;0;20;0.015880591;0;0;0;0
4333;36;31;3;3;0;12;0.003331433;0;0;0;0
4334;61;44;3;1;0;0;0.01128979;0;0;0;0
4335;107;36;2;2;0;7;0.027555748;0;0;0;0
4336;120;104;6;1;0.927906161;7;0.006710541;0;0;0;1
4337;67;38;3;3;0;4;0.016398484;0;0;0;0
4338;176;44;3;2;0;13;0.014070791;0;0;0;0
4339;41;53;4;2;0;3;0.003024808;0;0;0;0
4340;105;72;5;1;0;20;0.006440883;0;0;0;0
4341;193;30;3;2;0;18;0.014942756;0;0;0;0
4342;103;51;4;3;0;0;0.004952036;0;0;0;0
4343;32;38;3;2;0.145369315;7;0.011875365;0;0;0;0
4344;91;36;3;3;0.697949602;10;0.023441981;0;0;0;0
4345;16;26;2;3;0;0;0.007164337;0;0;0;0
4346;233;12;2;1;0;4;0.041066636;0;0;0;0
4347;7;22;2;1;0;0;0.030962576;0;0;0;0
4348;107;22;3;5;0;5;0.009146499;0;0;0;0
4349;184;44;3;2;0;0;0.010691247;0;0;0;0
4350;33;62;4;2;0.573159422;8;0.013881228;0;0;0;0
4351;229;76;6;1;0.949527336;20;0.012591076;0;0;0;1
4352;46;45;4;2;0;0;0.015535919;0;0;0;0
4353;79;40;3;2;0.760668065;17;0.013395672;0;0;0;1
4354;40;22;2;2;0;12;0.019688917;0;0;0;0
4355;79;84;5;2;0;19;0.004765684;0;0;0;0
4356;136;32;2;1;0;14;0.02990266;0;0;0;0
4357;163;20;1;3;0;0;0.033107694;0;0;0;0
4358;33;25;1;1;0;0;0.022181202;0;0;0;0
4359;16;58;3;2;0.754867042;9;0.00211997;0;0;0;0
4360;135;21;2;2;0;7;0.00054504;0;0;0;0
4361;18;36;3;3;0;3;0.004075039;0;0;0;0
4362;113;76;5;3;0.154303542;8;0.00636975;0;0;0;0
4363;150;30;3;1;0;0;0.027276856;0;0;0;0
4364;54;19;2;1;0;11;0.034954552;0;0;0;0
4365;122;22;2;2;0;15;0.023036301;0;0;0;0
4366;92;37;2;1;0;13;0.001047179;0;0;0;0
4367;223;72;4;3;0;5;0.011131468;0;0;0;0
4368;140;89;4;3;0;0;0.005157503;0;0;0;0
4369;88;69;5;3;0;19;0.011283893;0;0;0;0
4370;233;85;6;3;0.918730508;0;0.011687507;0;0;0;0
4371;3;40;3;1;0;11;0.013457731;0;0;0;0
4372;26;22;1;3;0;0;0.026215515;0;0;0;0
4373;190;29;2;2;0.008337472;0;0.029146508;0;0;0;0
4374;188;40;3;2;0;0;0.011895229;0;0;0;0
